symbol,name2,sector
601229,"bank of shanghai co.,ltd.",finance
600570,hundsun technologies inc.,technology services
600958,orient securities company limited,finance
300316,zhejiang jingsheng,producer manufacturing
600588,yonyou network technology,technology services
002230,iflytek co ltd,technology services
000963,huadong medicine,health technology
600015,"hua xia bank co., limited",finance
601989,china shipbuilding industry company limited,producer manufacturing
600547,"shandong gold mining co.,ltd.",non-energy minerals
601600,aluminum corporation of china limited,distribution services
600089,"tbea co.,ltd.",producer manufacturing
600886,"sdic power holdings co.,ltd.",utilities
600926,"bank of hangzhou co.,ltd.",finance
900926,shanghai baosight software,technology services
600845,shanghai baosight software,technology services
603986,gigadevice semiconductor inc.,electronic technology
600233,yto express group,transportation
601881,china galaxy securities,finance
603833,oppein home group inc.,consumer durables
605117,ningbo deye technology,producer manufacturing
600221,hainan airlines holding company limited,transportation
900945,hainan airlines holding company limited,transportation
300751,suzhou maxwell tec,electronic technology
000877,xinjiang t/shan ce,non-energy minerals
002180,ninestar corp,electronic technology
688012,advanced micro-fabrication equipment inc. china,producer manufacturing
000617,cnpc capital compa,finance
688396,china resources microelectronics limited,electronic technology
600745,wingtech technology,electronic technology
300782,maxscend microelec,electronic technology
603659,shanghai putailai new energy technology,producer manufacturing
605499,"eastroc beverage (group) co.,ltd.",consumer non-durables
600426,shandong hualu-hengsheng chemical co.，ltd,process industries
600795,"gd power development co., ltd",utilities
603369,"jiangsu king’s luck brewery joint ? stock co., ltd",consumer non-durables
688008,montage technology,electronic technology
601877,"zhejiang chint electrics co.,ltd.",producer manufacturing
601689,"ningbo tuopu group co.,ltd.",producer manufacturing
601865,flat glass group,process industries
000768,avic xi'an aircra,electronic technology
000100,tcl technology gro,electronic technology
688036,transsion holdings ltd.co,communications
601018,ningbo zhoushan port company limited,transportation
688363,bloomage biotechnology corporation limited,process industries
300450,wuxi lead intellig,producer manufacturing
600039,"sichuan road & bridge group co.,ltd.",industrial services
002938,avary holding (she,electronic technology
000938,unisplendour co. l,electronic technology
601788,everbright securities company limited,finance
002920,huizhou desay sv,producer manufacturing
300661,sg micro corp,electronic technology
000425,xcmg construction,producer manufacturing
300142,walvax biotechnolo,health technology
600256,"guanghui energy co.,ltd.",energy minerals
600515,"hna infrastructure investment group co., ltd",transportation
300033,hithink royalflush,technology services
300763,ginlong technologi,electronic technology
002410,glodon co ltd,technology services
600085,"beijing tongrentang co.,ltd",health technology
300408,chaozhou three-cir,electronic technology
601618,metallurgical corporation of china ltd.,industrial services
300454,sangfor technologi,technology services
600875,dongfang electric corporation limited,producer manufacturing
601607,shanghai pharmaceuticals holding,health technology
002241,goertek inc.,consumer durables
601808,china oilfield services limited,industrial services
300413,mango excellent me,technology services
002821,asymchem laborator,health technology
601916,china zheshang bank,finance
601021,spring airlines,transportation
601377,"china industrial securities co.,ltd",finance
600132,chongqing brewery company limited,consumer non-durables
601615,ming yang smart energy group limited,producer manufacturing
000733,china zhenhua scie,electronic technology
002001,zhejiang nhu co,health technology
601699,"shanxi lu’an environmental energy development co.,ltd.",energy minerals
603290,starpower semiconductor ltd.,electronic technology
300957,yunnan botanee bio,consumer non-durables
002648,satellite chemical,process industries
600176,"china jushi co.,ltd.",process industries
601127,"seres group co.,ltd.",consumer durables
601825,"shanghai rural commercial bank co., ltd.",finance
600026,cosco shipping energy transportation,transportation
000876,new hope liuhe co,process industries
601901,founder securities,finance
300433,lens technology co,consumer durables
600674,"sichuan chuantou energy co.,ltd.",utilities
600362,jiangxi copper company limited,non-energy minerals
600803,enn natural gas,utilities
600741,huayu automotive systems company limited,producer manufacturing
002074,gotion high-tech,producer manufacturing
603198,anhui yingjia distillery co.，lid.,consumer non-durables
300628,yealink network te,electronic technology
600702,shede spirits,consumer non-durables
601727,shanghai electric group company limited,producer manufacturing
688180,shanghai junshi biosciences,health technology
900934,"shanghai jin jiang international hotels co.,ltd.",consumer services
600754,"shanghai jin jiang international hotels co.,ltd.",consumer services
603345,"anjoy foods group co.,ltd.",consumer non-durables
600763,topchoice medical co.inc,health services
601872,china merchants energy shipping,transportation
601136,capital securities corporation limited,finance
601838,bank of chengdu,finance
603899,shanghai m&g stationery inc.,consumer non-durables
688561,qi an xin technology group inc.,distribution services
601698,china satellite communications,communications
601117,"china national chemical engineering co.,ltd.",industrial services
688126,national silicon industry group,electronic technology
600522,"jiangsu zhongtian technology co.,ltd.",producer manufacturing
002625,kuang-chi technolo,producer manufacturing
600460,"hangzhou silan microelectronics co.,ltd.",electronic technology
301269,empyrean technolog,technology services
600027,huadian power international corporation limited,utilities
601360,360 security technology inc.,technology services
003022,levima advanced ma,process industries
600918,zhongtai securities,finance
603486,ecovacs robotics,consumer durables
688032,hoymiles power electronics inc.,producer manufacturing
688161,shandong weigao orthopaedic device,health technology
688114,mgi tech,health technology
301267,huaxia eye hospita,health services
300919,cngr advanced mate,producer manufacturing
300496,thunder software t,technology services
000983,shanxi coking co.e,energy minerals
688728,galaxycore inc.,electronic technology
001965,china merchants ex,transportation
000786,beijing new bldg,non-energy minerals
600584,jcet group,electronic technology
600536,china national software & service company limited,technology services
002603,shijiazhuang yilin,health technology
603613,"beijing united information technology co.,ltd.",retail trade
601155,"seazen holdings co.,ltd.",finance
603605,"proya cosmetics co.,ltd",consumer non-durables
000999,china resources sa,health technology
688777,zhejiang supcon technology,producer manufacturing
000157,zoomlion hvy ind s,producer manufacturing
603737,"skshu paint co., ltd",process industries
600023,"zhejiang zheneng electric power co.,ltd",utilities
600332,guangzhou baiyunshan pharmaceutical holdings company limited,health technology
000799,jiugui liquor co,consumer non-durables
688009,china railway signal & communication corporation limited,electronic technology
688063,pylon technologies,producer manufacturing
002555,37 interactive ent,technology services
600995,"china southern power grid energy storage co.,ltd",utilities
002841,guangzhou shiyuan,electronic technology
002601,lb group co ltd,process industries
603185,wuxi shangji automation,producer manufacturing
603688,"jiangsu pacific quartz co.,ltd.",process industries
002384,suzhou dongshan pr,electronic technology
600765,"avic heavy machinery co.,ltd.",producer manufacturing
300003,lepu medical techn,health technology
300832,shenzhen new indus,health technology
000807,yunnan aluminium,non-energy minerals
600061,"sdic capital co., ltd",finance
600383,gemdale corporation,consumer durables
688385,"shanghai fudan microelectronics group co.,ltd.",electronic technology
002202,xinjiang goldwind,producer manufacturing
603606,ningbo orient wires & cables,producer manufacturing
600079,"humanwell healthcare (group) co.,ltd.",health technology
688122,"western superconducting technologies co.,ltd.",non-energy minerals
002756,yongxing special m,non-energy minerals
000069,shenzhen overseas,finance
600236,"guangxi guiguan electric power co.,ltd.",utilities
600160,"zhejiang juhua co.,ltd.",process industries
002252,s/h raas blood pro,health technology
300769,shenzhen dynanonic,process industries
000629,pangang gp vanadiu,process industries
600884,"ningbo shanshan co.,ltd.",process industries
002007,hualan biological,health technology
600606,greenland holdings corporation limited,finance
600732,shanghai aiko solar energy,electronic technology
603939,yifeng pharmacy chain,retail trade
601878,zheshang securities co. ltd,finance
002032,zhejiang supor co,consumer durables
688390,"goodwe technologies co.,ltd.",electronic technology
002945,chinalin securitie,finance
300601,shenzhen kangtai b,health technology
688295,"zhongfu shenying carbon fiber co., ltd",commercial services
600219,"shandong nanshan aluminium co., ltd",non-energy minerals
600489,zhongjin gold corporation limited,non-energy minerals
300724,shenzhen s c new e,electronic technology
688331,"remegen co.,ltd.",health technology
002294,shenzhen salubris,health technology
600779,"sichuan swellfun co.,ltd",health technology
000408,zangge mining co l,producer manufacturing
688047,loongson technology corporation limited,commercial services
300146,by-health co ltd,health technology
600378,"haohua chemical science & technology corp., ltd.",process industries
600096,"yunnan yuntianhua co.,ltd",transportation
002013,avic electromechan,electronic technology
603882,guangzhou kingmed diagnostics group,health services
002532,tianshan aluminum,non-energy minerals
600161,beijing tiantan biological products corporation limited,health technology
000723,shanxi meijin ener,energy minerals
002340,gem co ltd,process industries
600377,jiangsu expressway company limited,transportation
601991,"datang international power generation co.,ltd.",utilities
002422,sichuan kelun phar,health technology
688375,guobo electronics co ltd,electronic technology
300442,range intelligent,producer manufacturing
603658,"autobio diagnostics co., ltd",health technology
002916,shennan circuits c,electronic technology
601236,"hongta securities co.,ltd.",finance
300390,suzhou ta and a ul,process industries
600153,xiamen c&d inc.,transportation
300144,songcheng performa,consumer services
600563,"xiamen faratronic co.,ltd.",electronic technology
600705,avic industry-finance holdings,finance
300012,centre testing gro,commercial services
002568,shanghai bairun in,process industries
688348,yuneng technology,electronic technology
002080,sinoma science & t,process industries
688349,sany heavy energy,producer manufacturing
603456,"zhejiang jiuzhou  pharmaceutical co.,ltd",health technology
600885,hongfa technology co.，ltd.,producer manufacturing
688065,cathay biotech inc.,process industries
000933,henan shenhuo coal,non-energy minerals
002120,yunda holding co l,transportation
002738,sinomine resource,non-energy minerals
002939,china greatwall se,finance
300207,sunwoda electronic,producer manufacturing
688082,"acm research (shanghai), inc.",producer manufacturing
601077,chongqing rural commercial bank,finance
002414,wuhan guide infrar,electronic technology
600109,sinolink securities,finance
002064,huafon chemical co,process industries
002236,zhejiang dahua tec,electronic technology
601231,"universal scientific industrial(shanghai)co.,ltd.",electronic technology
