symbol,name2,sector
1503,shihlin elec & engineering,electronic technology
2707,formosa international hotels corp,consumer services
6285,wistron neweb corporation,electronic technology
2634,aerospace industrial devlpmt corp,electronic technology
6116,hannstar display corp,electronic technology
2023,yieh phui enterprise co,non-energy minerals
1904,cheng loong,process industries
2204,china motor co,consumer durables
4128,microbio co ltd,health technology
1808,run long construction co ltd,consumer durables
6491,pegavision corporation,electronic technology
6269,flexium interconnect inc,electronic technology
2903,far eastern department stores ltd,retail trade
6472,bora pharmaceuticals co ltd,health technology
6531,ap memory technology corporation,electronic technology
2504,goldsun building materials co ltd,non-energy minerals
5434,topco scientific co,electronic technology
6412,chicony power technology co ltd,electronic technology
3707,episil technologies inc,producer manufacturing
1773,shiny chemical industrial co. ltd.,process industries
2645,egat,transportation
6548,chang wah technology co ltd,producer manufacturing
2849,en tie commercial bank,finance
2451,transcend information inc,electronic technology
1409,shinkong synthetic fiber,process industries
6670,fusheng precision co ltd,consumer durables
3374,xintec inc,electronic technology
2607,evergreen intl storage transport co,transportation
2101,nan kang rubber tire,consumer durables
2106,kenda rubber industry,consumer durables
2441,greatek electronics inc,electronic technology
6456,general interface solution holding,electronic technology
1440,tainan spinning,process industries
4123,center laboratories inc,health technology
4770,allied supreme corp,process industries
3005,getac holdings corp,electronic technology
6533,andes technology corporation,technology services
9907,ton yi industrial corp,process industries
6469,great tree pharmacy co ltd,health technology
6213,iteq corp,electronic technology
2206,sanyang motor co ltd,consumer durables
9802,fulgent sun international co ltd,consumer non-durables
2723,gourmet master co ltd,consumer non-durables
3682,asia pacific telecom co ltd,communications
2458,elan microelectronics corp,electronic technology
3218,universal vision biotechnology co,health services
6278,taiwan surface mounting technology,electronic technology
4915,primax electronics ltd(new),electronic technology
3042,txc corpn,electronic technology
1319,tong yang industry,producer manufacturing
3592,raydium semi-conductor corporation,electronic technology
1304,usi corporation,process industries
4961,fitipower integrated technology inc,electronic technology
9939,taiwan hon chuan enterprise,process industries
1723,china steel chemical corp,process industries
2897,o-bank co ltd,finance
2548,huaku development co. ltd.,consumer durables
8150,chipmos technologies inc,electronic technology
6005,capital securities,finance
3264,ardentec corporation,commercial services
2539,sakura development co,finance
1707,grape king bio ltd,health technology
2481,pan jit international inc,electronic technology
3703,continental hldgs corp,industrial services
6196,marketech international corp,electronic technology
2855,president securities,finance
6547,medigen vaccine biologics corporate,health technology
3680,gudeng precision industrial co,producer manufacturing
1215,charoen pokphand enterprises co ltd,process industries
6719,upi semiconductor corp,electronic technology
1909,longchen paper&packaging co ltd,process industries
2103,tsrc corporation,process industries
6414,ennoconn corporation,electronic technology
1232,ttet union corp,process industries
2597,ruentex engineering & const. co.,industrial services
6182,wafer works corporation,producer manufacturing
2540,i sunny construction & development,consumer durables
6257,sigurd microelectronics corp,commercial services
8016,sitronix technology corp,electronic technology
2867,mercuries life insurance co ltd,finance
9958,century iron & steel industrial,producer manufacturing
6586,cho,health technology
5371,coretronics corp,electronic technology
3596,arcadyan technology corporation,electronic technology
6146,sporton international inc,commercial services
9957,yusco,non-energy minerals
8070,chang wah electromaterials inc,producer manufacturing
2211,evergreen steel corp,producer manufacturing
1736,johnson health tech,consumer durables
5534,chong hong construction co,industrial services
6782,visco vision inc,electronic technology
3016,episil precision incorporation,electronic technology
8436,tci co ltd,health technology
5388,sercomm corp,electronic technology
3010,wah lee industrial corp,distribution services
1789,scinopharm taiwan ltd,health technology
9940,sinyi realty inc.,finance
2820,china bills finance corp,finance
1785,solar applied materials technology,process industries
8926,taiwan cogeneration corp,industrial services
3006,elite semiconductor microelectronic,electronic technology
6561,chief telecom inc,communications
5425,taiwan semiconductor co,electronic technology
8422,cleanaway company limited,industrial services
4105,tty biopharm company limited,health technology
2338,taiwan mask corp,electronic technology
2108,nantex industry,process industries
2312,kinpo electronics,electronic technology
2104,international csrc investment holdi,process industries
1536,hota industrial mfg co,consumer durables
4763,jinan acetate chemical co.,process industries
1313,upc technology co,process industries
2328,pan international industrial,electronic technology
2231,cub elecparts inc.,producer manufacturing
2501,cathay real estate development co,finance
5306,kmc (kuei meng) international inc,consumer durables
8996,kaori heat treatment co,producer manufacturing
6214,systex corporation,technology services
8341,sunny friend environmental tech co,industrial services
2608,kerry tj logistics company ltd,transportation
3413,foxsemicon integrated technology in,electronic technology
1312,grand pacific petrochemical,process industries
6806,shinfox energy co ltd,industrial services
1905,chung hwa pulp,process industries
2428,thinking electronic indl,electronic technology
2392,cheng uei precision industry co ltd,electronic technology
1231,lian hwa foods corp,consumer non-durables
2511,prince housing development corp,consumer durables
3515,asrock incorporation,electronic technology
2362,clevo co,electronic technology
8908,shinhsiung natural gas inc.,utilities
6803,ecove environment corp,industrial services
2351,sdi corp,producer manufacturing
8131,formosa advanced technologies,electronic technology
6443,tsec corporation,electronic technology
3454,vivotek inc,electronic technology
3019,asia optical co inc,electronic technology
1308,asia polymer,process industries
2373,aurora corporation,distribution services
2208,csbc corporation taiwan,producer manufacturing
2247,pan german universal motors ltd,retail trade
9938,taiwan paiho,process industries
2439,merry electronics co,consumer durables
4736,taidoc technology corporation,health technology
1305,china general plastics corp,process industries
2913,taiwan tea corporation,distribution services
5469,hannstar board corp,electronic technology
1560,kinik co,process industries
4147,taimed biologics inc.,health technology
4551,global pmx co ltd,electronic technology
2393,everlight electronics co,electronic technology
6643,m31 technology corporation,technology services
3260,adata technology co. ltd.,electronic technology
4766,nan pao resins chemical co ltd,process industries
5289,innodisk corporation,electronic technology
6510,chunghwa precision test tech co ltd,electronic technology
5859,fglife,finance
3380,alpha networks inc,electronic technology
1710,oriental union chemical corp,process industries
