symbol,name2,sector
277810,rainbow robotics,producer manufacturing
048410,hdbio,electronic technology
018670,sk gas,utilities
010780,is dongseo,industrial services
248070,solum,distribution services
185750,chongkundang,health technology
012510,douzone bizon,technology services
161890,kolmar korea,consumer non-durables
353200,daeduckelectronics,electronic technology
039130,hanatour service,consumer services
000250,scd,health technology
022100,posco ict,commercial services
089860,lotte rental,finance
122870,yg entertainment,consumer services
008730,youlchon chem,process industries
103140,poongsan,non-energy minerals
298380,abl bio,health technology
023590,daou tech,finance
003690,korean re,finance
141080,legochem bio,health technology
003230,samyang food,consumer non-durables
137400,p&t,non-energy minerals
222800,simmtech,electronic technology
025900,dongwha enterprise,producer manufacturing
145720,dentium,health technology
178920,piam,process industries
215200,megastudyedu,consumer services
001800,orion holdings,consumer non-durables
272450,jin air,transportation
376300,dearu,technology services
377740,bionote,health technology
200130,kbh,health technology
348370,enchem,electronic technology
009240,hanssem,consumer durables
192820,cosmax,consumer non-durables
079160,cj cgv,consumer services
225570,nexon games,technology services
031430,shinsegae international,retail trade
086900,medytox,health technology
213420,duk san neolux,producer manufacturing
001740,sknetworks,distribution services
095660,neowiz,technology services
214320,innocean,commercial services
181710,nhn,technology services
067160,afreecatv,technology services
192080,doubleugames,technology services
039030,eo technics,producer manufacturing
009420,hanall biopharma,health technology
121600,anp,process industries
215000,golfzon,consumer durables
003090,daewoong,health technology
073240,kumho tire,consumer durables
003540,daishin secu,finance
009900,ms ind,producer manufacturing
007390,naturecell,consumer non-durables
016380,kg dongbu stl,non-energy minerals
003100,sun kwang,transportation
002840,miwon comcl,process industries
003380,harim holdings,distribution services
004360,sebang,transportation
299900,wysiwyg studios,consumer services
085660,cha biotech,electronic technology
140860,park systems,electronic technology
078340,c2s,technology services
069260,tkg huchems,process industries
001680,daesang,consumer non-durables
144510,gc cell,health technology
005250,gch corp,health technology
119860,connectwave,technology services
300720,hanilcmt,non-energy minerals
005420,cosmo chem,process industries
030190,nice info,commercial services
082640,tongyang life,finance
166090,hana materials,electronic technology
086450,dongkook pharm,health technology
214450,pharmaresearch,health technology
383310,ecopro hn,commercial services
268280,miwon sc,process industries
013890,zinus,distribution services
249420,il dong pharm,health technology
294870,hdc-op,industrial services
064550,bioneer,health technology
010050,wib,finance
009970,youngone holdings,consumer non-durables
036540,sfasemicon,electronic technology
090460,bh,electronic technology
215600,sillajen,health technology
005880,kor line,transportation
383800,lx holdings,finance
074600,wonik qnc,producer manufacturing
284740,cuckoo homesys,consumer durables
194480,devsisters,technology services
192650,dreamtech,electronic technology
003530,h.i.s.c,finance
039200,oct inc.,health technology
016790,canariabio,process industries
105630,hansae,consumer non-durables
195870,haesung ds,producer manufacturing
025980,ananti,consumer services
052020,stcube,distribution services
003850,boryung pharm,health technology
003030,seah stl,non-energy minerals
002350,nexen tire,consumer durables
006120,sk discovery,health technology
057050,hyundaihomeshop,retail trade
298040,hyosung heavy,producer manufacturing
000640,donga socio holdings,health technology
003520,yungjin pharm,health technology
049770,dongwon f&b,consumer non-durables
381970,k car,retail trade
403550,socar,technology services
241590,h.s.enterprise,consumer non-durables
011000,geneone,health technology
005690,pharmicell,health technology
287410,jeisys medical,health technology
005440,hyundai green food,consumer durables
344820,kcc glass,process industries
064960,snt motiv,producer manufacturing
084850,itm semiconductor,electronic technology
272290,innox advanced materials,electronic technology
003240,taekwang ind,energy minerals
004490,sgbc,producer manufacturing
218410,rfhic,electronic technology
222080,cis,producer manufacturing
053800,ahnlab,technology services
178320,seojin system,electronic technology
003000,bukwang pharm,health technology
205470,humasis,health technology
095340,isc,electronic technology
189300,intellian tech,electronic technology
046890,ssc,electronic technology
101490,s&s tech,electronic technology
020000,handsome,consumer non-durables
036930,jel,producer manufacturing
001430,seah besteel,non-energy minerals
095700,genexine,health technology
014830,unid,process industries
322000,hes,electronic technology
005610,spc samlip,consumer non-durables
084370,eugenetech,producer manufacturing
003470,yuanta securities,finance
007340,dn automotive,producer manufacturing
036420,contentreejoongang,consumer services
034120,sbs,consumer services
323990,vaxcell-bio,health technology
025540,kor elec term,electronic technology
170900,donga st,health technology
000070,samyang holdings,process industries
000370,hanwha general ins,finance
018250,aekyung industrial,consumer non-durables
060250,nhn kcp,finance
097520,mcnex,electronic technology
290650,l&c bio,health technology
085370,lutronic,health technology
069080,webzen,technology services
363280,tyhld,electronic technology
002240,kis wire,producer manufacturing
036830,soulbrain holdings,process industries
217270,neptune,technology services
082270,gemvax,producer manufacturing
043150,vatech,health technology
319660,psk,producer manufacturing
067310,hana micron,electronic technology
348210,nextin,electronic technology
034310,nice,finance
192400,cuckoo,consumer durables
182400,nkmax,health technology
210980,sk d&d,consumer durables
005950,isu chem,process industries
068240,dawonsys,producer manufacturing
049070,intops,electronic technology
082740,hsd engine,producer manufacturing
091810,twayair,transportation
093050,lf,consumer non-durables
033240,jahwa elec,electronic technology
